0.022,0,0,0,0,0,0.10433,0,0,3,0,3,3,0,10,7,5
0.029,0,0,0,0,0,0.10598,0,0,3,0,3,3,0,10,7,5
0.038,0,0,0,0,0,0.10766,0,0,3,0,3,3,0,10,7,5
0.048,0,0,0,0,0,0.10928,0,0,3,0,3,3,0,10,7,5
0.058,0,0,0,0,0,0.11096,0,0,3,0,3,3,0,10,7,5
0.068,0,0,0,0,0,0.11263,0,0,3,0,3,3,0,10,7,5
0.077,0,0,0,0,0,0.11431,0,0,3,0,3,3,0,10,7,5
0.088,0,0,0,0,0,0.116,0,0,3,0,3,3,0,10,7,5
0.098,0,0,0,0,0,0.11769,0,0,3,0,3,3,0,10,7,5
0.108,0,0,0,0,0,0.1194,0,0,3,0,3,3,0,10,7,5
0.117,0,0,0,0,0,0.12111,0,0,3,0,3,3,0,10,7,5
0.128,0,0,0,0,0,0.12283,0,0,3,0,3,3,0,10,7,5
0.138,0,0,0,0,0,0.12455,0,0,3,0,3,3,0,10,7,5
0.148,0.0012753,0,0,0,0,0.12628,-3.1883E-06,0,3,0,3,3,0,10,7,5
0.159,0.0016677,0,0,0,0,0.12801,-4.1692E-06,0,3,0,3,3,0,10,7,5
0.167,0.001962,0,0,0,0,0.12976,-4.905E-06,0,3,0,3,3,0,10,7,5
0.178,0.0020601,0,0,0,0,0.13151,-5.1503E-06,0,3,0,3,3,0,10,7,5
0.188,0.0017658,0,0,0,0,0.13327,-4.4145E-06,0,3,0,3,3,0,10,7,5
0.198,0.0030411,0,0,0,0,0.13503,-7.6028E-06,0,3,0,3,3,0,10,7,5
0.208,0.0033354,0,0,0,0,0.13681,-8.3385E-06,0,3,0,3,3,0,10,7,5
0.217,0.003924,0,0,0,0,0.13858,-9.81E-06,0,3,0,3,3,0,10,7,5
0.228,0.0040221,0,0,0,0,0.14037,-1.0055E-05,0,3,0,3,3,0,10,7,5
0.238,0.003924,0,0,0,0,0.14216,-9.81E-06,0,3,0,3,3,0,10,7,5
0.248,0.0051993,0,0,0,0,0.14397,2.5997E-06,0,3,0,3,3,0,10,7,5
0.258,0.0055917,0,0,0,0,0.14574,2.7959E-06,0,3,0,3,3,0,10,7,5
0.267,0.0066708,0,-1,0.057871,-1,0.14747,-3.3354E-06,0,3,0,3,3,0,10,7,5
0.278,0.006867,0,-1,0.059021,-1,0.14928,-3.4335E-06,0,3,0,3,3,0,10,7,5
0.288,0.0070632,0,-1,0.06021,-1,0.15107,-3.5316E-06,0,3,0,3,3,0,10,7,5
0.298,0.0080442,0,-1,0.061433,-1,0.15287,-4.0221E-06,0,3,0,3,3,0,10,7,5
0.308,0.0082404,0,-1,0.062683,-1,0.15466,-4.1202E-06,0,3,0,3,3,0,10,7,5
0.317,0.0093195,0,-1,0.06395,-1,0.15647,-4.6598E-06,0,3,0,3,3,0,10,7,5
0.328,0.0093195,0,-1,0.065221,-1,0.15826,-4.6598E-06,0,3,0,3,3,0,10,7,5
0.338,0.0093195,0,-1,0.066481,-1,0.16007,-4.6598E-06,0,3,0,3,3,0,10,7,5
0.348,0.010202,0,-1,0.067713,-1,0.16186,-1.5304E-05,0,3,0,3,3,0,10,7,5
0.358,0.010497,0,-1,0.0689,-1,0.16367,-1.5745E-05,0,3,0,3,3,0,10,7,5
0.368,0.011576,0,-1,0.070026,-1,0.16547,-5.7879E-06,0,3,0,3,3,0,10,7,5
0.381,0.011576,0,-1,0.071076,-1,0.16727,-5.7879E-06,0,3,0,3,3,0,10,7,5
0.389,0.011674,0,-1,0.072035,-1,0.16907,5.837E-06,0,3,0,3,3,0,10,7,5
0.399,0.012557,0,-1,0.07289,-1,0.17088,6.2784E-06,0,3,0,3,3,0,10,7,5
0.408,0.012949,0,-1,0.073634,-1,0.17268,-6.4746E-06,0,3,0,3,3,0,10,7,5
0.418,0.012753,0,-1,0.074259,-1,0.17449,-6.3765E-06,0,3,0,3,3,0,10,7,5
0.431,0.012851,0,-1,0.074762,-1,0.17628,6.4256E-06,0,3,0,3,3,0,10,7,5
0.438,0.01344,0,-1,0.075143,-1,0.17806,6.7199E-06,0,3,0,3,3,0,10,7,5
0.448,0.014126,0,-1,0.075405,-1,0.17988,-2.119E-05,0,3,0,3,3,0,10,7,5
0.458,0.015206,0,-1,0.075557,-1,0.18167,-2.2808E-05,0,3,0,3,3,0,10,7,5
0.468,0.014813,0,-1,0.076238,-1,0.18346,-7.4066E-06,0,3,0,3,3,0,10,7,5
0.481,0.015009,0,-1,0.076843,-1,0.18525,-7.5047E-06,0,3,0,3,3,0,10,7,5
0.488,0.015206,0,-1,0.077391,-1,0.18704,-2.2808E-05,0,3,0,3,3,0,10,7,5
0.498,0.015598,0,-1,0.077907,-1,0.18882,-2.3397E-05,0,3,0,3,3,0,10,7,5
0.508,0.016579,0,-1,0.078414,-1,0.1906,2.4868E-05,0,3,0,3,3,0,10,7,5
0.518,0.016579,0,-1,0.078943,-1,0.19238,2.4868E-05,0,3,0,3,3,0,10,7,5
0.53,0.017069,0,-1,0.079518,-1,0.19415,8.5347E-06,0,3,0,3,3,0,10,7,5
0.538,0.017364,0,-1,0.080167,-1,0.19592,8.6819E-06,0,3,0,3,3,0,10,7,5
0.548,0.017462,0,-1,0.08091,23.348,0.19768,2.6193E-05,0,3,0,3,3,0,10,7,5
0.558,0.018541,0,-1,0.081761,47.697,0.19944,2.7811E-05,0,3,0,3,3,0,10,7,5
0.568,0.018933,0,-1,0.082726,72.048,0.2012,9.4667E-06,0,3,0,3,3,0,10,7,5
0.578,0.01962,0,-1,0.0838,96.4,0.20294,9.81E-06,0,3,0,3,3,0,10,7,5
0.588,0.019816,0,-1,0.084966,120.75,0.20468,-9.9081E-06,0,3,0,3,3,0,10,7,5
0.598,0.020012,0,-1,0.086195,145.11,0.20642,-1.0006E-05,0,3,0,3,3,0,10,7,5
0.608,0.020993,0,-1,0.087449,169.46,0.20814,1.0497E-05,0,3,0,3,3,0,10,7,5
0.62,0.021092,0,-1,0.088683,193.82,0.20986,1.0546E-05,0,3,0,3,3,0,10,7,5
0.628,0.022073,0,-1,0.08985,218.18,0.21157,1.1036E-05,0,3,0,3,3,0,10,7,5
0.64,0.022465,0,-1,0.090908,242.54,0.21327,1.1232E-05,0,3,0,3,3,0,10,7,5
0.648,0.022759,0,-1,0.091824,266.9,0.21495,-1.138E-05,0,3,0,3,3,0,10,7,5
0.658,0.023446,0,-1,0.092584,291.26,0.21664,-1.1723E-05,0,3,0,3,3,0,10,7,5
0.669,0.023544,0,-1,0.093197,315.62,0.21833,1.1772E-05,0,3,0,3,3,0,10,7,5
0.678,0.024721,0,-1,0.093698,339.98,0.21999,1.2361E-05,0,3,0,3,3,0,10,7,5
0.689,0.024721,0,-1,0.094151,364.35,0.22165,-1.2361E-05,0,3,0,3,3,0,10,7,5
0.699,0.024819,0,-1,0.094644,388.72,0.22329,-1.241E-05,0,3,0,3,3,0,10,7,5
0.709,0.025702,0,-1,0.095279,413.08,0.22493,1.2851E-05,0,3,0,3,3,0,10,7,5
0.719,0.025604,0,-1,0.096167,437.45,0.41386,1.2802E-05,0,3,0,3,3,0,10,7,5
0.729,0.026389,0,-1,0.097405,461.82,0.41783,-1.3194E-05,0,3,0,3,3,0,10,7,5
0.738,0.026487,0,-1,0.099063,486.19,0.42181,-1.3244E-05,0,3,0,3,3,0,10,7,5
0.748,0.026585,0,-1,0.10117,510.57,0.42579,1.3293E-05,0,3,0,3,3,0,10,7,5
0.758,0.027272,0,-1,0.10369,534.94,0.42977,1.3636E-05,0,3,0,3,3,0,10,7,5
0.768,0.026978,0,-1,0.10652,559.31,0.43375,1.3489E-05,0,3,0,3,3,0,10,7,5
0.779,0.027762,0,-1,0.10949,583.69,0.43773,1.3881E-05,0,3,0,3,3,0,10,7,5
0.789,0.028057,0,-1,0.11236,608.07,0.44171,-1.4028E-05,0,3,0,3,3,0,10,7,5
0.799,0.028155,0,-1,0.11484,632.45,0.44567,-1.4077E-05,0,3,0,3,3,0,10,7,5
0.809,0.028743,0,-1,0.11662,656.83,0.44963,1.4372E-05,0,3,0,3,3,0,10,7,5
0.819,0.029038,0,-1,0.11739,681.21,0.45359,1.4519E-05,0,3,0,3,3,0,10,7,5
0.829,0.029136,0,-1,0.11685,705.59,0.45755,1.4568E-05,0,3,0,3,3,0,10,7,5
0.839,0.029626,0,-1,0.11481,729.97,0.4615,1.4813E-05,0,3,0,3,3,0,10,7,5
0.849,0.030803,0,-1,0.11113,754.36,0.46542,-1.5402E-05,0,3,0,3,3,0,10,7,5
0.859,0.030902,0,-1,0.10582,778.75,0.46936,-1.5451E-05,0,3,0,3,3,0,10,7,5
0.868,0.032275,0,-1,0.098981,803.13,0.47327,-1.6137E-05,0,3,0,3,3,0,10,7,5
0.878,0.032667,0,-1,0.090864,827.52,0.47718,-1.6334E-05,0,3,0,3,3,0,10,7,5
0.888,0.032962,0,-1,0.081807,851.91,0.48106,1.6481E-05,0,3,0,3,3,0,10,7,5
0.899,0.033648,0,-1,0.072232,876.3,0.48494,1.6824E-05,0,3,0,3,3,0,10,7,5
0.909,0.033452,0,-1,0.062604,900.69,0.4888,-1.6726E-05,0,3,0,3,3,0,10,7,5
0.919,0.034727,0,-1,0.05339,925.09,0.49266,-1.7364E-05,0,3,0,3,3,0,10,7,5
0.929,0.034924,0,-1,0.045019,949.48,0.49649,-1.7462E-05,0,3,0,3,3,0,10,7,5
0.94,0.034629,0,-1,0.03785,973.88,0.50031,-1.7315E-05,0,3,0,3,3,0,10,7,5
0.952,0.034531,0,-1,0.032142,998.27,0.5041,1.7266E-05,0,3,0,3,3,0,10,7,5
0.958,0.034139,0,-1,0.028036,1022.7,0.50789,1.7069E-05,0,3,0,3,3,0,10,7,5
0.968,0.03512,0,-1,0.025553,1047.1,0.51165,-5.268E-05,0,3,0,3,3,0,10,7,5
0.979,0.035218,0,-1,0.02397,1071.5,0.5154,-5.2827E-05,0,3,0,3,3,0,10,7,5
0.988,0.03512,0,-1,0.023717,1095.9,0.51912,1.756E-05,0,3,0,3,3,0,10,7,5
0.999,0.035414,0,-1,0.02453,1120.3,0.52283,1.7707E-05,0,3,0,3,3,0,10,7,5
1.009,0.035022,0,-1,0.026101,1144.7,0.52652,-1.7511E-05,0,3,0,3,3,0,10,7,5
1.018,0.036591,0,-1,0.02811,1169.1,0.53019,-1.8296E-05,0,3,0,3,3,0,10,7,5
1.029,0.037278,0,-1,0.03025,1193.5,0.53384,1.8639E-05,0,3,0,3,3,0,10,7,5
1.039,0.038063,0,-1,0.032252,1217.9,0.53748,1.9031E-05,0,3,0,3,3,0,10,7,5
1.049,0.038848,0,-1,0.033901,1242.3,0.54109,-1.9424E-05,0,3,0,3,3,0,10,7,5
1.059,0.038848,0,-1,0.035047,1242.4,0.54468,-1.9424E-05,0,3,0,3,3,0,10,7,5
1.069,0.040221,0,-1,0.035608,1242.4,0.54824,-2.0111E-05,0,3,0,3,3,0,10,7,5
1.079,0.040712,0,-1,0.035565,1242.5,0.55181,-2.0356E-05,0,3,0,3,3,0,10,7,5
1.089,0.042183,0,-1,0.034956,1242.6,0.55532,-2.1092E-05,0,3,0,3,3,0,10,7,5
1.099,0.043458,0,-1,0.033868,1242.6,0.55885,-2.1729E-05,0,3,0,3,3,0,10,7,5
1.109,0.043753,0,-1,0.032419,1242.7,0.56225,-6.5629E-05,0,3,0,3,3,0,10,7,5
1.119,0.04493,0,-1,0.030749,1242.8,0.56545,-6.7395E-05,0,3,0,3,3,0,10,7,5
1.128,0.045322,0,-1,0.029003,1242.8,0.56886,-2.2661E-05,0,3,0,3,3,0,10,7,5
1.138,0.046009,0,-1,0.027322,1242.9,0.57217,-2.3004E-05,0,3,0,3,3,0,10,7,5
1.151,0,0,-1,0.02583,1242.9,0.57546,0,0,3,0,3,3,0,10,7,5
1.159,-0.0011966,0,-1,0.024622,1243,0.5787,5.9831E-07,0,3,0,3,3,0,10,7,5
1.169,-0.0013141,0,-1,0.023761,1243.1,0.58191,6.5707E-07,0,3,0,3,3,0,10,7,5
1.178,-0.0022164,0,-1,0.023266,1243.1,0.58507,1.1082E-06,0,3,0,3,3,0,10,7,5
1.189,-0.0026283,0,-1,0.023114,1243.2,0.58821,-1.3141E-06,0,3,0,3,3,0,10,7,5
1.199,-0.0037268,0,-1,0.023241,1243.3,0.59129,-1.8634E-06,0,3,0,3,3,0,10,7,5
1.21,-0.0047272,0,-1,0.023544,1243.3,0.59434,-2.3636E-06,0,3,0,3,3,0,10,7,5
1.22,-0.0043542,0,-1,0.023894,1243.4,0.59734,-2.1771E-06,0,3,0,3,3,0,10,7,5
1.229,-0.0046679,0,-1,0.024152,1243.4,0.60028,-7.0019E-06,0,3,0,3,3,0,10,7,5
1.239,-0.004393,0,-1,0.02418,1243.5,0.6032,-6.5896E-06,0,3,0,3,3,0,10,7,5
1.249,-0.0047068,0,-0.87255,0.023866,1243.6,0.60607,-2.3534E-06,0,3,0,3,3,0,10,7,5
1.259,-0.0037452,0,-0.7451,0.023141,1243.6,0.60888,-1.8726E-06,0,3,0,3,3,0,10,7,5
1.269,-0.003176,0,-0.61765,0.021997,1243.7,0.61165,-1.588E-06,0,3,0,3,3,0,10,7,5
1.278,-0.0022144,0,-0.4902,0.020495,1243.8,0.61436,-1.1072E-06,0,3,0,3,3,0,10,7,5
1.289,-0.0021357,0,-0.36275,0.018774,1243.8,0.61703,1.0679E-06,0,3,0,3,3,0,10,7,5
1.299,-0.0021551,0,-0.23529,0.017043,1243.9,0.61964,1.0776E-06,0,3,0,3,3,0,10,7,5
1.309,-0.00099735,0,-0.10784,0.015568,1243.9,0.62221,1.496E-06,0,3,0,3,3,0,10,7,5
1.319,-0.00052627,0,0.019608,0.013685,1244,0.62471,7.894E-07,0,3,0,3,3,0,10,7,5
1.329,0.00014102,0,0.14706,0.01266,1244.1,0.62717,-2.1153E-07,0,3,0,3,3,0,10,7,5
1.339,-0.0005651,0,0.27451,0.01278,1244.1,0.62956,8.4765E-07,0,3,0,3,3,0,10,7,5
1.348,-0.0012712,0,0.40196,0.014273,1244.2,0.63191,1.9068E-06,0,3,0,3,3,0,10,7,5
1.358,-0.0017811,0,0.52941,0.01728,1244.3,0.63419,2.6717E-06,0,3,0,3,3,0,10,7,5
1.368,-0.0026834,0,0.65686,0.021839,1244.3,0.63643,4.0252E-06,0,3,0,3,3,0,10,7,5
1.378,-0.0025067,0,0.78431,0.027868,1244.4,0.63859,3.76E-06,0,3,0,3,3,0,10,7,5
1.389,-0.0035071,0,0.91176,0.035166,1244.4,0.6407,-1.7535E-06,0,3,0,3,3,0,10,7,5
1.398,-0.0042132,0,1.0392,0.043431,1244.5,0.64275,-2.1066E-06,0,3,0,3,3,0,10,7,5
1.409,-0.004625,0,1.1667,0.05228,1244.6,0.64473,-2.3125E-06,0,3,0,3,3,0,10,7,5
1.419,-0.0055273,0,1.2941,0.061283,1244.6,0.64665,-2.7637E-06,0,3,0,3,3,0,10,7,5
1.429,-0.0050562,0,1.4216,0.069999,1244.7,0.6485,-2.5281E-06,0,3,0,3,3,0,10,7,5
1.438,-0.0056643,0,1.549,0.078013,1244.8,0.65028,-2.8321E-06,0,3,0,3,3,0,10,7,5
1.449,-0.0055856,0,1.6765,0.084973,1244.8,0.652,-2.7928E-06,0,3,0,3,3,0,10,7,5
1.459,-0.0057031,0,1.8039,0.09061,1244.9,0.65364,-2.8515E-06,0,3,0,3,3,0,10,7,5
1.469,-0.0059187,0,1.9314,0.094762,1244.9,0.65521,-8.878E-06,0,3,0,3,3,0,10,7,5
1.479,-0.0053495,0,2.0588,0.097375,1245,0.65669,-8.0243E-06,0,3,0,3,3,0,10,7,5
1.489,-0.0056632,0,2.1863,0.098502,1245.1,0.65811,2.8316E-06,0,3,0,3,3,0,10,7,5
1.498,-0.005094,0,2.3137,0.098289,1245.1,0.65943,2.547E-06,0,3,0,3,3,0,10,7,5
1.508,-0.0047211,0,2.4412,0.096953,1245.2,0.66073,-2.3605E-06,0,3,0,3,3,0,10,7,5
1.519,-0.0045443,0,2.5686,0.094756,1245.3,0.66196,-2.2721E-06,0,3,0,3,3,0,10,7,5
1.529,-0.003877,0,2.6961,0.091986,1245.3,0.66306,1.9385E-06,0,3,0,3,3,0,10,7,5
1.539,-0.0041907,0,2.8235,0.088923,1245.4,0.66411,2.0954E-06,0,3,0,3,3,0,10,7,5
1.549,-0.0038177,0,2.951,0.085826,1245.4,0.66507,5.7266E-06,0,3,0,3,3,0,10,7,5
1.558,-0.0038371,0,3.0784,0.082915,1245.5,0.66595,5.7557E-06,0,3,0,3,3,0,10,7,5
1.569,-0.0040528,0,3.2059,0.08036,1245.6,0.37821,-2.0264E-06,0,3,0,3,3,0,10,7,5
1.579,-0.0037779,0,3.3333,0.078278,1245.6,0.37529,-1.8889E-06,0,3,0,3,3,0,10,7,5
1.589,-0.0040916,0,3.4608,0.076732,1245.7,0.37226,6.1374E-06,0,3,0,3,3,0,10,7,5
1.599,-0.0036205,0,3.5882,0.075735,1245.7,0.36912,5.4308E-06,0,3,0,3,3,0,10,7,5
1.609,-0.003738,0,3.7157,0.07526,1245.8,0.36588,1.869E-06,0,3,0,3,3,0,10,7,5
1.619,-0.0042479,0,3.8431,0.075242,1245.8,0.36254,2.124E-06,0,3,0,3,3,0,10,7,5
1.63,-0.0039731,0,3.9706,0.075592,1245.8,0.35909,-1.9865E-06,0,3,0,3,3,0,10,7,5
1.639,-0.0045811,0,4.098,0.076201,1245.8,0.35553,-2.2905E-06,0,3,0,3,3,0,10,7,5
1.649,-0.0039138,0,4.2255,0.076953,1245.8,0.35187,-5.8707E-06,0,3,0,3,3,0,10,7,5
1.66,-0.0049142,0,4.3529,0.077728,1245.8,0.3481,-7.3713E-06,0,3,0,3,3,0,10,7,5
1.669,-0.0046393,0,4.4804,0.078411,1245.8,0.34423,-2.3197E-06,0,3,0,3,3,0,10,7,5
1.679,-0.0047568,0,4.6078,0.078897,1245.8,0.34025,-2.3784E-06,0,3,0,3,3,0,10,7,5
1.689,-0.0042857,0,4.7353,0.079099,1245.8,0.33616,2.1429E-06,0,3,0,3,3,0,10,7,5
1.698,-0.0047957,0,4.8627,0.078945,1245.7,0.33197,2.3978E-06,0,3,0,3,3,0,10,7,5
1.709,-0.0055018,0,4.9902,0.078391,1245.6,0.32767,2.7509E-06,0,3,0,3,3,0,10,7,5
1.719,-0.0051288,0,5.1176,0.077415,1245.6,0.32327,2.5644E-06,0,3,0,3,3,0,10,7,5
1.729,-0.0037748,0,5.2451,0.076017,1245.5,0.31875,5.6622E-06,0,3,0,3,3,0,10,7,5
